,HvC.beta,RvC.beta,HvR.beta,HvC.pvalue,RvC.pvalue,HvR.pvalue,HvC.FDR,RvC.FDR,HvR.FDR,HvC.FWER,RvC.FWER,HvR.FWER
ENSG00000101361,0.468256839705081,0.463128993167579,0.0051278465375012,0.0252581513874421,0.025972733368725,0.978540635654381,0.0553518736790415,0.026215801926441,0.415624552099376,1,1,1
ENSG00000101363,-0.457130578136868,-0.241101171705798,-0.21602940643107,0.34740397517757,0.576496241238011,0.63712414052714,0.28119524314725,0.245619124264003,0.318888420459986,1,1,1
ENSG00000101365,-0.196954984017849,0.405768203602943,-0.602723187620791,0.291458322608874,0.0368262045961586,0.00425842108671175,0.253464971001549,0.0338038845831652,0.00854946663169533,1,1,1
ENSG00000101367,0.331486973421025,-0.507249508116282,0.838736481537307,0.570871056509951,0.455563319979335,0.197804101817668,0.373911196005466,0.208357804894176,0.143278222065224,1,1,1
ENSG00000101384,-4.50667659232348,-0.582793154824337,-3.92388343749914,2.39717257362677e-08,0.0657912049900279,3.1508538265343e-08,1.12892861246817e-05,0.0510930525555523,3.08910888061026e-06,0.000224471239794411,1,0.000295045952316672
ENSG00000101391,0.991650767524818,-0.195551079096987,1.18720184662181,0.00179486290393734,0.517206931657635,0.000734543271346659,0.0108787110840143,0.228064696389716,0.00241115738748346,1,1,1
ENSG00000101407,0.518501357452004,0.642645598276445,-0.124144240824441,0.020867377066533,0.00545923888039552,0.541893161593183,0.0491479462752854,0.00843724619622149,0.28602226997965,1,1,1
ENSG00000101412,0.935761145116413,-1.35146742375047,2.28722856886688,0.0944138422033343,0.11610067061246,0.00590795535655354,0.126388342001991,0.0774074150249686,0.0108976476759287,1,1,1
ENSG00000101413,0.170233755097358,-0.15712118178465,0.327354936882008,0.376270266157503,0.422933170131927,0.103638990331341,0.294012563823486,0.197821748714714,0.089564988294989,1,1,1
ENSG00000101417,0.160174602296468,2.21946401615927,-2.0592894138628,0.759212172085642,4.98598674920752e-05,0.000513070533660089,0.437149649157625,0.000313540466445264,0.00189409638318889,1,0.466887799195792,1
ENSG00000101421,0.913382646428964,0.535047664837589,0.378334981591374,0.000477828560968447,0.0210730188878655,0.0862610563344512,0.00485905350217829,0.0225884076743456,0.0784360554963647,1,1,1
ENSG00000101439,-1.31203139793373,-6.24083810419324,4.92880670625951,0.00938378195377698,0.00179951505188558,0.00450814438608577,0.0296790769660227,0.00389066308718857,0.00892796450450574,1,1,1
ENSG00000101442,-0.886860365203143,0.0571713400363301,-0.944031705239473,0.0336638302303967,0.853898889422387,0.0162207321938908,0.0660570943217283,0.317468443561828,0.022738067697295,1,1,1
ENSG00000101443,5.04989063396848,-1.57514125525066,6.62503188921914,0.0523047992128476,0.70310967012842,0.0805486953089889,0.0871947360139621,0.280906361366127,0.0746374556797081,1,1,1
ENSG00000101444,0.294039398348565,-0.472805388935587,0.766844787284152,0.239200582505568,0.0813695258496885,0.0073199839370704,0.22509312512872,0.059366604220391,0.0127582500555428,1,1,1
ENSG00000101445,0.449027316594836,-2.56213998214858,3.01116729874341,0.429477261157381,0.0409371321427033,0.00844154063380107,0.316162356479531,0.0365121941479627,0.0141676574131439,1,1,1
ENSG00000101447,-0.0323973850193858,0.353921067487829,-0.386318452507214,0.92782034792846,0.290399870144332,0.271451945820474,0.484834104281472,0.150892408083367,0.178328499733706,1,1,1
ENSG00000101452,0.41838706719538,0.669128069216762,-0.250741002021382,0.211081909682792,0.0455465658500236,0.43621417602517,0.208718680501843,0.0392972143895459,0.24726741258803,1,1,1
ENSG00000101457,0.442095382705132,0.48853636876563,-0.0464409860604977,0.0779078077970405,0.050211083847537,0.843475026793597,0.112753651580696,0.0419627823992095,0.380058847925345,1,1,1
ENSG00000101460,-2.10016802238622,1.20293214724049,-3.30310016962671,0.00678138541092196,0.00228813261565291,4.49116349417078e-05,0.0243603159077649,0.00459802018777109,0.000361775728760177,1,1,0.420552549594152
ENSG00000101464,-0.414094069840881,-1.29321267646754,0.879118606626654,0.174240451831937,0.00172560062338216,0.0144049288827126,0.186918225069651,0.00378060333897081,0.0207844191685548,1,1,1
ENSG00000101473,0.21111081709867,-0.101169480815827,0.312280297914497,0.405638200072775,0.693850512877018,0.230013093182503,0.306190027226842,0.278317856465183,0.159147857173968,1,1,1
ENSG00000101474,-0.114237441604387,-0.0361980714524569,-0.0780393701519299,0.672029231812851,0.891818268414348,0.770852053772363,0.410874218976272,0.327614613987334,0.360875955771095,1,1,1
ENSG00000101493,-0.294411123480451,-0.660496391252786,0.366085267772335,0.431468621552674,0.102604164977286,0.340856305873641,0.317174731133696,0.0705601279225387,0.208263763981747,1,1,1
ENSG00000101544,-0.166720989014973,-0.633540799017227,0.466819810002254,0.480815533511225,0.0197988355082357,0.0676593603405019,0.338502678740564,0.0215158029944246,0.0656596037156512,1,1,1
ENSG00000101546,0.101477700587656,0.573614241273463,-0.472136540685808,0.837093579319711,0.20517475662457,0.322335805785089,0.458950900196305,0.117108090513913,0.200614756908994,1,1,1
ENSG00000101557,-0.0840485569475429,0.139363144281735,-0.223411701229278,0.631935323903767,0.425568737712116,0.211366806321411,0.396647631954716,0.198688800619131,0.149744684378773,1,1,1
ENSG00000101558,0.0334765757066879,0.0839933274191444,-0.0505167517124565,0.913394845731382,0.781164487421293,0.868462366941279,0.480933616657269,0.300988919289291,0.38693590782237,1,1,1
ENSG00000101574,1.77326762286047,2.05128100740918,-0.278013384548718,0.0551243828849855,0.0263575901124393,0.745580987956369,0.090295808628534,0.0264909474489166,0.353286030927887,1,1,1
ENSG00000101577,2.22868969958752,0.554080716048212,1.67460898353931,7.84788779628495e-05,0.256223932580806,0.0018949580235904,0.00161689920098343,0.137682051651068,0.00476343253427775,0.734876213244123,1,1
ENSG00000101596,0.641215020450914,0.0475876388280241,0.59362738162289,0.00358990743845211,0.803694280351906,0.00636380621298908,0.0167389825730218,0.306417669926245,0.0115040069921105,1,1,1
ENSG00000101608,-0.446430304067524,-4.76148755200184,4.31505724793432,0.454010081486771,0.00232543511920966,0.00166991178527357,0.327681679350843,0.00463631797536881,0.00435906867237444,1,1,1
ENSG00000101624,1.75856010392005,1.8707393570818,-0.112179253161743,0.0600143580025867,0.0455219649639961,0.897896534535043,0.0954517592754251,0.0392862491261438,0.394412394948033,1,1,1
ENSG00000101639,0.600703805258225,0.381310211117986,0.219393594140239,0.0309382820286596,0.153395918001094,0.39874752700996,0.0625059126404991,0.0945101578215825,0.232177228466027,1,1,1
ENSG00000101654,0.0803271808989549,-1.00015084524546,1.08047802614442,0.797146161808032,0.00866615524372885,0.00421393429829585,0.447982149916187,0.0117287081699078,0.00848610362154585,1,1,1
ENSG00000101665,0.756954973690433,0.247321936147282,0.509633037543151,0.46765844078308,0.822440972378216,0.634738072040662,0.333646232074166,0.310540231781494,0.318113401721599,1,1,1
ENSG00000101670,-0.169544607558228,2.66823656749405,-2.83778117505228,0.883607910377099,0.00455552832835137,0.0135943959310234,0.472667884452348,0.00743933925252613,0.0200107435513015,1,1,1
ENSG00000101745,0.33710892822325,-0.00128117436056195,0.338390102583812,0.485573343304782,0.997931259487072,0.490681579350684,0.340352576969808,0.352221833348224,0.267681858428263,1,1,1
ENSG00000101751,-1.80403058974285,-1.55208256945247,-0.25194802029038,0.00234207022143677,0.00302804912357473,0.597207673207167,0.0129457583930704,0.00557922815988987,0.305535023564638,1,1,1
ENSG00000101752,0.295889201865152,0.809720116025882,-0.513830914160729,0.473737425510246,0.0481385295667925,0.207516081329828,0.335947485936662,0.0408192825575044,0.147760722930983,1,1,1
ENSG00000101773,0.28341497864085,-0.888692710242687,1.17210768888354,0.364287623980963,0.0309506783703773,0.00393225029236992,0.289037938981164,0.029628980501153,0.00810531480655431,1,1,1
ENSG00000101782,0.342904473827529,0.555323731008034,-0.212419257180505,0.09916483837079,0.0108784721816843,0.287933447472604,0.130814736967654,0.0138224826268973,0.185809114296397,1,1,1
ENSG00000101811,-0.246135843289742,-0.443836010518563,0.197700167228821,0.199721739752641,0.0292323342704732,0.298616892256315,0.202558249808091,0.028495968534191,0.190920509010229,1,1,1
ENSG00000101843,0.32665742226881,-0.475007919749584,0.801665342018394,0.297910852701891,0.179334633747385,0.0250215848147428,0.256287389604456,0.106174803634811,0.0308871210611901,1,1,1
ENSG00000101844,-0.363326591807259,-0.526993505794885,0.163666913987626,0.512715809395339,0.347545176754209,0.767027222467934,0.352135442861429,0.171880377353192,0.359769488212413,1,1,1
ENSG00000101849,-0.145193440397827,2.32637684260137,-2.47157028299919,0.838849443183329,0.00051936435790798,0.00145689912319276,0.459573304698608,0.00163876604104813,0.00394417258025907,1,1,1
ENSG00000101856,0.340993985317215,0.710831723488992,-0.369837738171778,0.165017262912193,0.00622304081289238,0.126383719942955,0.180031113949796,0.00926064358971504,0.103865932874501,1,1,1
ENSG00000101868,0.441177871128901,1.17361318857076,-0.732435317441859,0.199076319399948,0.00201328436398523,0.037812342259056,0.202364553944869,0.00420958738137123,0.0423141259745283,1,1,1
ENSG00000101882,0.45900576355054,-0.0503890847767774,0.509394848327318,0.1206194950154,0.867414826188945,0.097756081017736,0.147852041476748,0.321098535486453,0.0860863521807111,1,1,1
ENSG00000101888,0.670869663362746,2.52117272725823,-1.85030306389548,0.374102440409874,0.000905139234952071,0.0158551151273228,0.293438462019066,0.00243109412828736,0.0222731074166335,1,1,1
ENSG00000101901,1.01431404423531,1.13669991376731,-0.122385869531994,0.000212851228419875,5.84433045659566e-05,0.560980152715266,0.00297877730597073,0.000347400893473178,0.293027227846708,1,0.547263103955618,1
ENSG00000101911,0.250743326423093,0.302434050663601,-0.051690724240508,0.164645772384966,0.0957642943807098,0.766187502209382,0.179895125160164,0.067184086706517,0.359589714965869,1,1,1
ENSG00000101928,0.0975606153035112,-2.43343216075333,2.53099277605685,0.894147183503731,0.0490836301749211,0.0226924181304589,0.475218628284333,0.0413449049081502,0.0287600202903595,1,1,1
ENSG00000101935,1.39533812816165,0.316050527909374,1.07928760025228,0.270652422210486,0.819187476160118,0.4176526160465,0.24298587780094,0.309804858056091,0.23988723916044,1,1,1
ENSG00000101938,-0.167877352179513,1.62156876657071,-1.78944611875022,0.933192340112583,0.352962965745999,0.347914782906018,0.485666062929288,0.173729259120148,0.211456131070676,1,1,1
ENSG00000101940,-0.0782999569689813,-0.0960996298423795,0.0177996728733982,0.833629607026519,0.793617525327366,0.961602915965878,0.457639701223795,0.303873346372964,0.411492003240365,1,1,1
ENSG00000101972,0.259204883799317,0.325632144482567,-0.0664272606832496,0.0820218580218787,0.0328281900935688,0.638518263810107,0.116312906286603,0.0309333191972859,0.319261660844249,1,1,1
ENSG00000101974,0.542068097882382,-1.19280800535842,1.7348761032408,0.0738018673694628,0.0091223399339148,0.000206077051579793,0.108545844824902,0.0121814237659186,0.00101230703809116,1,1,1
ENSG00000101986,-0.342767115208585,-0.379232921602567,0.0364658063939821,0.451097914587942,0.400631324842053,0.935129721994539,0.326480459263252,0.190218158964474,0.404869768384316,1,1,1
ENSG00000101997,-0.294815734151493,0.254228021815677,-0.549043755967169,0.343323300566728,0.365964068767069,0.0762946983230517,0.279442224432781,0.17824121157398,0.0719136628940043,1,1,1
ENSG00000102003,-3.77041086797866,0.360847523242512,-4.13125839122117,0.0376467266011241,0.699520601199411,0.0115526555928007,0.07027116435571,0.279980342111092,0.0178246262612008,1,1,1
ENSG00000102007,-0.0541001893991803,1.37614751038836,-1.43024769978754,0.922728480797887,0.0108487893598342,0.0142542750194966,0.483637096357193,0.0137995274949377,0.0206350731577582,1,1,1
ENSG00000102030,0.15755098516796,0.709112853750667,-0.551561868582708,0.557479142863657,0.0128871159127507,0.0488209865343842,0.368736229110924,0.0156984778595327,0.0512393793480905,1,1,1
ENSG00000102032,0.927456519567956,-0.731271112095155,1.65872763166311,0.151348745842158,0.38945585743061,0.041359831695721,0.171337598689516,0.186169632858007,0.0454315860442764,1,1,1
ENSG00000102034,-0.0843726465919201,-0.631811746133804,0.547439099541884,0.781202224718657,0.0679186865980096,0.0982418955541161,0.442667226085878,0.0520052396938477,0.0863597170099216,1,1,1
ENSG00000102038,-6.63318528253166,-3.92011748161682,-2.71306780091484,0.00322401392506403,0.00367148619213297,0.120294332904878,0.0156732818963515,0.00639434633092242,0.100009103149863,1,1,1
ENSG00000102043,0.697479687541953,-2.39498004817978,3.09245973572174,0.408701718383006,0.0872489338505661,0.0166311323697286,0.30735343955577,0.0626049276678175,0.023120054531621,1,1,1
ENSG00000102054,0.387707653970453,0.657659816365846,-0.269952162395393,0.0276224932730162,0.000845760713527888,0.108424453221375,0.0583344615465481,0.00231447041240505,0.0927845544835841,1,1,1
ENSG00000102078,0.655116202984336,-0.185275008163296,0.840391211147632,0.342755276136199,0.807705859620151,0.256198415450357,0.279219467755791,0.307485813136264,0.171569798085053,1,1,1
ENSG00000102081,0.62821894602223,0.0111383625400301,0.6170805834822,0.123347263482948,0.978674220091835,0.141962049136315,0.150257046952704,0.347915443163285,0.112649665800483,1,1,1
ENSG00000102096,0.427464925662194,-0.756426880714223,1.18389180637642,0.0627632258342145,0.0030860704479052,6.03705905684401e-05,0.0980133471679648,0.00565657624742139,0.000437940405020648,1,1,0.565310210082873
ENSG00000102098,-3.03067231949878,-3.68041500571864,0.649742686219863,0.0135102173447646,0.0064518184741131,0.571105996897605,0.0372406564500502,0.00950264185360908,0.296703289550493,1,1,1
ENSG00000102100,-1.05432451323963,-0.28931224870278,-0.765012264536853,0.00193880562136958,0.25201394170319,0.0110761798645835,0.0114562670565763,0.136103021453098,0.0173063935281437,1,1,1
ENSG00000102103,0.538526860516796,0.353450047139225,0.185076813377571,0.0288068686257384,0.133656488982455,0.418551605331112,0.0598509055119647,0.0856716496391089,0.240228447181198,1,1,1
ENSG00000102119,-1.17111639900326,0.713196943345377,-1.88431334234864,7.27562685278021e-05,0.00157677682007049,1.46917211269064e-07,0.00155745288089326,0.0035508441262651,7.26796866470074e-06,0.681289698494339,1,0.00137573276632352
ENSG00000102125,0.419469981142471,-1.06237665369288,1.48184663483535,0.699725481380007,0.420280847231439,0.232028748457115,0.419516145992666,0.196943647627277,0.160204816811633,1,1,1
ENSG00000102144,0.403184465546794,-2.22184486709221,2.62502933263901,0.0685705275186259,3.65529308606766e-08,3.18853126340932e-09,0.103735056999111,2.41514770217429e-06,7.38807302047221e-07,1,0.000342281644579376,2.98574067505649e-05
ENSG00000102158,0.0583441571569174,0.159920592541011,-0.101576435384093,0.782858413569569,0.447673996207595,0.629947597841272,0.442897351316672,0.205738299434185,0.316341565968726,1,1,1
ENSG00000102178,-0.0892895890026779,0.0935333356369814,-0.182822924639659,0.768422707869515,0.747335010091687,0.540200650245841,0.439978509123786,0.292560598840307,0.285540083119538,1,1,1
ENSG00000102181,-0.389718073506924,-0.87452105759785,0.484802984090926,0.341297294676239,0.0614940744770678,0.261570363805625,0.278660090718291,0.0486945621339964,0.173779670643315,1,1,1
ENSG00000102189,1.33881339596393,0.556538358780778,0.782275037183151,0.0253805684934708,0.341023465949199,0.177505730872093,0.0555472188830736,0.16966541504619,0.132349160026732,1,1,1
ENSG00000102218,-0.267071659649991,1.11919331558643,-1.38626497523642,0.466194148365581,0.00212143410543461,0.000864761389402706,0.332885244195884,0.00436747379667407,0.00271203988459841,1,1,1
ENSG00000102221,-1.76829078233528,2.97138684687615,-4.73967762921143,0.159017798059736,0.000270161340040023,0.000377091896553572,0.17629029617926,0.00103509607954858,0.00152346332975194,1,1,1
ENSG00000102225,-0.972280596034309,-0.164630929535795,-0.807649666498514,0.00287523132360275,0.513206528174261,0.00739021930037704,0.0146227476233574,0.226766346386968,0.0128579083096591,1,1,1
ENSG00000102226,-0.415772418932968,0.435560899127056,-0.851333318060024,0.0253023058888094,0.0169426118417414,0.000121913996257165,0.05542284581924,0.0191882526122627,0.000715682615805195,1,1,1
ENSG00000102241,0.317616248324437,1.49503784585787,-1.17742159753343,0.15673474833922,2.63389923556359e-06,4.9323179416289e-05,0.174829309377078,4.24460020214566e-05,0.000384166160206881,1,0.0246638324418174,0.46186225205413
ENSG00000102265,-1.88999736862564,1.09295828182225,-2.9829556504479,0.00390379017871881,0.0427794131221192,4.81264855897977e-05,0.0176359291387232,0.0375870699875042,0.000378337082637147,1,1,0.450656411062866
ENSG00000102312,-1.54799348754632,-1.37386798824138,-0.174125499304938,0.00291689473037149,0.00331837233353289,0.680643257832228,0.0147111041276232,0.00594827822264293,0.333011430873677,1,1,1
ENSG00000102316,-0.164225174402542,0.197658527266641,-0.361883701669183,0.44116254568351,0.352996149981323,0.100999869301649,0.322511417209648,0.173729259120148,0.0880570244725572,1,1,1
ENSG00000102317,1.04525439303737,-0.412059201778263,1.45731359481563,0.000362932832952298,0.101913948530183,1.62753460734491e-05,0.00414854898722537,0.0702878445130173,0.000173737387547522,1,1,0.152402340631777
ENSG00000102384,0.442725516913311,1.27954985838285,-0.836824341469537,0.596667762823631,0.0953056416256077,0.296470386428231,0.383485949436261,0.0669760997600059,0.189948943165279,1,1,1
ENSG00000102390,-0.0653918719459206,-1.11415886739056,1.04876699544463,0.857824962965029,0.0229215914008532,0.0207110699934468,0.465153226182744,0.0240166423675377,0.0268979726109201,1,1,1
ENSG00000102393,1.02563364460039,1.87172953926261,-0.846095894662215,0.00228543873936793,5.23102031808815e-06,0.00760950141421728,0.0127223225370197,6.59593869953528e-05,0.0131465190796068,1,0.0489832742585775,1
ENSG00000102401,0.0669708258228144,0.15498142155009,-0.0880105957272755,0.70265659956719,0.37605715465239,0.614257597795877,0.420363717687622,0.181736975811083,0.311504734566807,1,1,1
ENSG00000102409,-1.29265181819433,-1.63992913426175,0.347277316067418,0.0981822123353608,0.0519009778333772,0.65195352554916,0.129772948321178,0.0429943993230989,0.323923471156258,1,1,1
ENSG00000102471,-0.0397344847931322,-1.60317862402645,1.56344413923332,0.894714124164613,0.000904454936809658,0.00047931605165867,0.475359005574901,0.00243109412828736,0.00180501040445027,1,1,1
ENSG00000102524,2.91361272098831,2.0795451295846,0.834067591403715,0.017283677626691,0.0814594238217276,0.459761418724742,0.0434343924219308,0.0594065904085078,0.256072979754078,1,1,1
ENSG00000102531,-0.283464047594386,-0.380863274987917,0.0973992273935312,0.292495175258692,0.162220607074163,0.712433104429617,0.254074917431297,0.0985141507555184,0.343120676638845,1,1,1
ENSG00000102547,-3.24548724047136,-0.675832021456353,-2.569655219015,0.00293114508768546,0.127161822041166,0.00548683889164014,0.0147164025056134,0.0827611704196369,0.010272257411582,1,1,1
ENSG00000102572,-0.0475805018907928,-0.542678135524956,0.495097633634163,0.788539786997579,0.00824477496477443,0.0133638065247071,0.444844628551778,0.0113113338083736,0.0197822062671835,1,1,1
ENSG00000102575,2.65843235060016,3.72349573200376,-1.06506338140359,0.252327575891505,0.110285369477745,0.637078803204678,0.23209294246453,0.0744466967723819,0.318888420459986,1,1,1
ENSG00000102580,-0.204498531255336,-0.553513746336752,0.349015215081416,0.327019191155819,0.0161269163525008,0.10604829485028,0.270763423994179,0.018460629313153,0.0912467327050106,1,1,1
ENSG00000102595,0.58390952625998,-4.08158182908815,4.66549135534813,0.191440416218832,0.00519864231115707,0.000721970430613285,0.198115278164015,0.00816661645962893,0.00239181165099653,1,1,1
ENSG00000102606,1.02523616989672,1.73208888896563,-0.706852719068911,0.00061160651055074,2.42217889990229e-06,0.00887665371947245,0.0055604446257049,4.04140636896562e-05,0.0146728560509707,1,0.022681283218685,1
ENSG00000102699,-0.0166726195101788,0.0661725623894155,-0.0828451818995943,0.951080222848029,0.802769911574933,0.757854204167506,0.490423049257841,0.306179221992993,0.356591022023738,1,1,1
ENSG00000102710,-0.281661471199909,0.221622869894555,-0.503284341094464,0.257664085296582,0.336022384596407,0.046491411822503,0.235164285936746,0.167890785031171,0.0495618732853097,1,1,1
ENSG00000102753,0.0598863318604682,-0.0739903755373832,0.133876707397851,0.748630203068831,0.69206109854777,0.476629480599218,0.434328099233777,0.277971343672653,0.26261832365725,1,1,1
ENSG00000102755,2.98704062252549,-3.04044544822861,6.0274860707541,0.0362258760232938,0.249944030909703,0.0154036104741038,0.0686308815329538,0.135430995162201,0.0217963566065787,1,1,1
ENSG00000102781,0.797993224098432,0.698374617190881,0.0996186069075511,0.452602402098917,0.513178005749173,0.92485228461787,0.327007970882244,0.226766346386968,0.401611950860791,1,1,1
ENSG00000102786,-0.276558226152567,0.778393831595922,-1.05495205774849,0.485718377937826,0.0286622723738552,0.0102742967627103,0.340352576969808,0.0281228284441185,0.0164248277296653,1,1,1
ENSG00000102805,-0.409670511174881,-3.41089760137869,3.00122709020381,0.285378296428298,0.00146919471467136,0.00133674343184495,0.250786621078199,0.00338471184481681,0.00370026288613638,1,1,1
ENSG00000102858,-0.353119819861696,-1.97071156270213,1.61759174284043,0.201284223353394,7.14892818632185e-06,3.80517644367607e-05,0.203625674142344,8.17211720917318e-05,0.000323730210375263,1,0.0669425635367178,0.356316722185827
ENSG00000102871,-0.198446557479801,-0.526133416700048,0.327686859220248,0.377643498648162,0.0313687855530129,0.156858666708889,0.294596794283605,0.0299338195956466,0.121248925762733,1,1,1
ENSG00000102879,0.813831299946581,0.638565383084062,0.175265916862519,0.00901262262537723,0.0325631139832223,0.526933361772268,0.0289427967395569,0.0307977393431932,0.280715032910873,1,1,1
ENSG00000102882,0.0424389463530015,0.4612156492485,-0.418776702895498,0.860094615926672,0.063869368655964,0.0934653616706715,0.465793987172016,0.0500120426710625,0.0832724178791357,1,1,1
ENSG00000102893,-0.285313435405301,0.595989631248232,-0.881303066653533,0.318557903074406,0.0363078655501742,0.0051136407926129,0.266672886294408,0.0334023335621824,0.0097464410124835,1,1,1
ENSG00000102897,0.540451280581415,-0.250726685695883,0.791177966277298,0.292784364482865,0.664294648369798,0.159815320091918,0.254182108521179,0.27080259181362,0.122641249246774,1,1,1
ENSG00000102898,0.0381982058899458,2.09728029192551,-2.05908208603556,0.944032337112312,0.000138088356050253,0.000741610174745935,0.488930196135675,0.000660385685006023,0.00243030417468445,1,1,1
ENSG00000102900,0.0745285202373775,-0.0884217827955896,0.162950303032967,0.623161347937261,0.560543350302723,0.290147241556784,0.393236884343341,0.24092499992647,0.186931474916155,1,1,1
ENSG00000102901,0.729665339935873,1.24837380339065,-0.518708463454775,0.081355024848142,0.00415706857042423,0.192189086866836,0.115834153155952,0.00697127888981978,0.140270300135839,1,1,1
ENSG00000102908,0.329529993624171,0.0538941299440081,0.275635863680163,0.209386688950016,0.83469091263425,0.292350842744447,0.207904133914002,0.313638596039062,0.188043613891594,1,1,1
ENSG00000102910,0.736588835697759,0.366236316804463,0.370352518893296,0.00271588568625173,0.0962354718768477,0.0918120989483714,0.0141061485065992,0.0674287297453596,0.0821415504862674,1,1,1
ENSG00000102921,0.0617957927636462,-0.627701531629963,0.689497324393609,0.727287254184911,0.00402087382159996,0.00165511693385154,0.427442807686855,0.00680919467242525,0.00433481199816102,1,1,1
ENSG00000102931,-0.106603863186518,0.590860482349806,-0.697464345536324,0.886395264881517,0.374795640821463,0.330935601863175,0.47323492179142,0.181319418761364,0.204224606228824,1,1,1
ENSG00000102962,0.224639532076148,-5.07651547857238,5.30115501064853,0.635079069099185,8.54768049573712e-08,2.54693445382594e-08,0.397666851581418,4.09251881541256e-06,2.72781205743498e-06,1,0.000800404801620824,0.000238494942256261
ENSG00000102967,0.750759089816053,0.626669390560077,0.124089699255976,0.0655710433040786,0.11783587562473,0.746780016435647,0.100750867673017,0.0782484860349338,0.353683994913474,1,1,1
ENSG00000102974,0.530693063024581,0.193010559887324,0.337682503137257,0.00455920960949037,0.247241725975125,0.0516697373476349,0.0192392591313744,0.134363441342525,0.0534898048899628,1,1,1
ENSG00000102977,0.235592373434845,-0.21898128026729,0.454573653702134,0.336402813045196,0.390110776364314,0.0807601527332672,0.276148029722671,0.186428749166324,0.0747982039705019,1,1,1
ENSG00000102978,0.20976309544213,-0.133556060530805,0.343319155972934,0.297626336568459,0.507123860435537,0.0997226775345366,0.256287389604456,0.224818835421702,0.0873689364647567,1,1,1
ENSG00000102984,-0.0948949479458563,-0.626483984696126,0.531589036750269,0.851656471974513,0.284716017632264,0.336021778704391,0.463265535232954,0.148922827874693,0.20628987521661,1,1,1
ENSG00000103005,-0.362564707437562,-0.570289139750147,0.207724432312586,0.169851630038664,0.0395602760731647,0.422496791771782,0.183548007005069,0.0356304643191968,0.241999134141584,1,1,1
ENSG00000103018,0.717462100299728,0.139203944755137,0.578258155544591,0.00172715966893918,0.479588050260599,0.0083462039228801,0.0106048444879921,0.215973529622495,0.0140796392589484,1,1,1
ENSG00000103024,-0.904627563388136,0.297049629497484,-1.20167719288562,0.0565790499404248,0.456114059860138,0.0112824387004983,0.09175425613009,0.208511752842855,0.0175243998717611,1,1,1
ENSG00000103035,0.221151345843584,-0.59134869675729,0.812500042600874,0.548228246257427,0.16361260955681,0.0516016402954678,0.365233500951978,0.0990821938733866,0.0534398622145585,1,1,1
ENSG00000103037,0.0235462687056045,-2.59683887241725,2.62038514112285,0.971511315083128,0.0174865036515178,0.00808489414136925,0.495693634805568,0.0196092839641198,0.0137625973582159,1,1,1
ENSG00000103042,-0.381743639463337,-0.654165426058506,0.27242178659517,0.523595189123705,0.299872485738708,0.654741565045943,0.356179152306972,0.154743510531317,0.32473526238942,1,1,1
ENSG00000103043,-0.694318699561387,0.41420731014342,-1.10852600970481,0.0250538044719803,0.118829411472509,0.00084944826594625,0.05503209963892,0.0786710407949523,0.00267466284889055,1,1,1
ENSG00000103047,0.409206732864431,1.46016062040021,-1.05095388753578,0.377752350327167,0.00261203729297198,0.0272579521832983,0.294632904119992,0.00504042443304144,0.0328951973498495,1,1,1
ENSG00000103051,0.229952905028676,-0.309951463588805,0.539904368617481,0.201316015771056,0.0973190837659902,0.00731401017018766,0.203625674142344,0.0679573693234636,0.0127534813064997,1,1,1
ENSG00000103061,-0.549792817657788,-1.27842636872721,0.728633551069418,0.386661621501234,0.0948144219963431,0.295429625075622,0.298369810155189,0.066744478311702,0.189559620644808,1,1,1
ENSG00000103064,-0.915408333849178,-1.0281516357315,0.112743301882322,0.0299566158359601,0.0160657398159095,0.770443988499311,0.0610992665910994,0.0184097369103188,0.360727791514921,1,1,1
ENSG00000103066,-0.532780448560955,0.594510886404237,-1.12729133496519,0.235616201817132,0.114889083277148,0.0128991424161927,0.222993374256863,0.0767855764341641,0.0193092691091051,1,1,1
ENSG00000103091,0.887581595979863,0.617494799864994,0.270086796114869,0.0178396899918288,0.0885925693784487,0.433785771867531,0.044218181937625,0.063377464985955,0.246422799297152,1,1,1
ENSG00000103111,-0.359682761206652,-0.599058584688313,0.239375823481661,0.0434913408477026,0.00242303515259773,0.163724099919354,0.0776711700584529,0.00477044895903233,0.124838238111754,1,1,1
ENSG00000103121,0.42619956705198,-0.250673195000783,0.676872762052762,0.139896736085394,0.410390823235911,0.0317619244200185,0.162915953766931,0.193518770481576,0.037069988540101,1,1,1
ENSG00000103126,-1.10869243901874,-0.851367450454787,-0.257324988563951,0.0183916267937232,0.0407828542023172,0.529997329069968,0.0453475635790583,0.0364169866572978,0.281699637853223,1,1,1
ENSG00000103145,-0.927321904351487,-0.848204994327057,-0.0791169100244296,0.0211451604185936,0.028273753311601,0.826181516295607,0.0495654775785251,0.0278517371958279,0.375531360618671,1,1,1
ENSG00000103148,0.554377093142058,0.740314252955603,-0.185937159813545,0.0914540134195713,0.0255451680366391,0.548098016157624,0.123789524032842,0.0259809686930179,0.288440238790159,1,1,1
ENSG00000103150,-0.998177361712576,0.311775147941463,-1.30995250965404,0.0110531687610901,0.266608393831565,0.000842717971180759,0.0326562012593623,0.141969000434531,0.00266198266470155,1,1,1
